,category,input,true,pred,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16
http://dbpedia.org/resource/Aimé_Morot,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6852, 2700, 34, 29, 23, 1, 52, 549, 2, 31]",1,0,-1.7156683,-1.0640414,-0.9067598,0.74308306,-0.07661307,0.94262403,0.21176362,0.6397921,0.15996322,0.9567063,-0.6294433,0.5863664,-1.085556,-0.76216704,-0.2952328,0.7950359
http://dbpedia.org/resource/Leon_Dabo,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1461, 5970, 33, 32, 11, 4105, 62, 3, 36, 5, 8, 13, 37, 325, 1368, 1773, 8, 5, 2315, 175, 1569, 471, 577, 934, 1092, 3924, 5550, 83, 298, 2, 3065, 3433, 108, 2435, 17, 3102, 9573, 6699, 372, 258, 2035, 5970, 7, 167, 1]",0,0,0.33693555,-0.92863286,-0.57001,0.42928863,1.2691389,0.9735571,0.9444016,0.94627714,1.1365737,0.17931134,-1.07552,1.0139029,-0.7705776,-1.0065517,-0.862483,0.9371206
http://dbpedia.org/resource/Louis-Frédéric_Schützenberger,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3605, 39, 3605, 27, 6229, 1]",0,0,-1.2232498,0.40028352,-0.32040027,-0.23893814,-0.64638746,-0.54819137,-0.6024487,-0.24837177,-0.55099297,1.5276732,0.77975774,-0.5603901,0.12777402,0.5987636,0.5922024,-0.38924527
http://dbpedia.org/resource/Andrew_Dasburg,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2500, 690, 24, 29, 11, 380, 1, 12, 1852, 155, 49, 3398, 554]",0,0,-1.4608186,-0.32980675,-0.6040095,0.45356902,-0.23692869,0.3729256,-0.08797345,0.32998788,-0.09909674,1.4074825,-0.22955287,0.31972817,-0.79079515,-0.521138,-0.08368514,0.5109412
http://dbpedia.org/resource/Victor_Leydet_(painter),['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1074, 23, 140, 1]",0,0,-2.516755,0.005634634,-0.90081567,0.2821541,-0.53530765,-0.41213846,-0.4959628,0.4736782,-0.35981262,2.3131907,0.6617539,-0.34044677,-0.42483768,0.1736903,0.4542501,0.1188613
http://dbpedia.org/resource/Hubert-François_Gravelot,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 836, 5, 22, 27, 23, 271, 116, 121, 67, 97, 4, 43, 1055, 80, 2879, 42, 396, 184, 2420, 1008, 31, 90, 122, 80, 107, 314, 121, 193, 3525, 530, 56, 1462, 5636, 23, 2210, 720, 80, 2921, 2106, 342, 1599]",1,1,-0.12970167,-2.034273,-1.1561779,1.8483057,2.2179627,1.7007277,2.2476196,1.8546772,2.1350641,-1.4146364,-1.8244218,2.1555483,-1.4859945,-1.9440767,-2.095671,1.5849069
http://dbpedia.org/resource/René-Antoine_Houasse,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5224, 150, 582, 23, 1, 605, 201, 372, 5142, 161, 1938, 35, 7308, 270, 8268, 35, 1249, 5891, 17, 2621, 166, 23, 41, 151, 50, 1605, 130, 8, 351, 240, 5791, 4503, 5770, 5224, 147, 28, 797, 372, 1980, 201, 372, 5142, 179, 293, 5224, 147, 39, 2700, 5224, 1, 140, 92, 5224, 2068, 4, 200, 219, 45, 410, 101, 506, 52, 956, 372, 3696, 464, 1609, 147, 26, 151, 71, 4518, 242, 43, 179, 293, 53, 2742, 43, 24]",0,0,0.70254236,0.40299696,0.61354834,-0.43824935,-0.123356014,0.03823671,-0.29752672,-0.34138733,-0.3787111,-0.3616871,0.026095152,-0.34414297,0.25796366,0.3867294,0.3519003,-0.36276925
http://dbpedia.org/resource/Jean-Amédée_Gibert,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8223, 8223, 1, 1589, 17, 151, 23, 205, 873]",0,0,-1.3945751,-0.47291282,-0.50843894,0.5026999,-0.23251179,0.46284792,-0.08674812,0.50480103,-0.14448008,0.023186639,-0.16870137,0.124561995,-0.61079705,-0.3412191,0.192526,0.48781154
http://dbpedia.org/resource/Simon_Raab,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1578, 11, 74, 3, 3128, 1897, 3299]",0,0,5.5608783e-05,0.814577,0.83563435,-0.36901504,-0.78577393,-0.913125,-0.72625387,-0.578089,-0.64425135,0.30096066,1.1142632,-0.82145077,0.84828645,0.90400606,0.690028,-0.944566
http://dbpedia.org/resource/Paule_Gobillard,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 23, 3, 968, 1, 1529, 114, 1872, 5826, 5348, 4731, 1716, 3876, 258, 2821, 3876, 209, 1928, 9, 109, 413, 604, 9309, 49, 76, 1908, 2, 409, 1517, 5527, 82, 2311, 270, 8337]",0,0,0.48416853,-1.182708,-0.50222355,0.6011066,1.969281,1.2352264,1.6558928,1.1365412,1.6608696,-1.3635437,-1.4294615,1.5456941,-0.8583664,-1.2525985,-1.3896662,1.1682463
http://dbpedia.org/resource/Antoine_Bourdelle,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1776, 8527, 26, 26, 4, 2468, 1776, 249, 347, 23, 52, 111, 422, 1403, 3347, 111, 3274, 590, 1384, 106, 184, 2, 3338, 63, 2695, 722, 31, 78, 173, 188, 42, 1278, 8527, 2, 21, 743, 6, 1338, 8528, 1776, 8527, 61, 43, 94]",1,1,-0.22525665,-1.7372104,-1.4169822,1.9388566,2.6907735,1.7020735,2.5594945,2.1391435,2.256425,-1.4590756,-1.6041899,2.2564683,-1.3654255,-2.0094006,-2.3405056,1.8517635
http://dbpedia.org/resource/Antonin_Artaud,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1776, 797, 337, 224, 6386, 581, 5, 9492, 6386, 809, 4160, 39, 22, 23, 84, 132, 1923, 120, 3, 1802, 408, 393, 166, 341, 387, 12, 135, 159, 2697, 393, 367, 290, 5, 4122, 1915, 221, 393, 63, 1808, 923, 217, 741, 1735, 221, 3729, 5141, 214, 6972, 1267, 1228, 5872]",1,1,-0.60574645,-2.0708053,-1.647146,1.9194993,2.5177839,1.8037565,2.5706885,2.076159,2.4065495,-1.6233809,-1.8789339,2.3036036,-1.6920967,-2.1289666,-2.3565383,1.9709275
http://dbpedia.org/resource/Alexandre_Cabanel,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1837, 7390, 23, 39, 20, 23, 1, 50, 186, 493, 254, 126, 549, 31, 7, 56, 5, 58, 1, 528, 7390, 36, 585, 4534, 1950, 1999, 1]",1,1,-0.9289616,-2.3478808,-2.0040329,2.6080532,2.5650895,1.8356854,2.64019,2.54773,2.4600823,0.2576051,-1.8584387,2.3578248,-1.8649106,-2.3242671,-2.672206,2.2102828
http://dbpedia.org/resource/Pierre_Bonnard,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 956, 6564, 23, 26, 20, 23, 1, 67, 141, 5, 233, 2083, 582, 3137, 8, 1130, 214, 252, 299, 40, 968, 88, 290, 65, 1085, 4940, 49, 6, 1065, 114, 6, 224, 2833, 56, 363, 4189, 220, 14, 6564, 155, 184, 2695, 557, 672, 50, 73, 657, 92, 54, 2734, 1805, 92, 2651, 608, 9, 31, 576, 274, 227]",1,1,-1.0405445,-2.3293557,-1.9289066,2.2736495,2.936513,1.7907487,2.6718018,2.3180828,2.5484014,-1.8155061,-1.8433616,2.436379,-1.6797987,-2.3259404,-2.7475736,2.1001484
http://dbpedia.org/resource/Antoine_Caron,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1776, 23, 298, 67, 438, 1380, 1, 3656, 15, 3796, 12, 23, 65, 72, 809, 100, 1516, 6, 2555, 2762, 185, 292, 2305, 343, 251, 23, 1489, 1979]",0,1,-0.6740904,-1.8009255,-1.7633799,1.5438576,2.162417,1.6470171,2.3895988,2.1031768,2.1961572,0.2899123,-1.5736095,2.1222513,-1.6362264,-1.9719516,-2.2091856,2.0736132
http://dbpedia.org/resource/Alain_Godon,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4702, 23, 1, 52]",0,0,-2.1792,0.2257669,-0.8801843,0.19453488,-0.64988583,-0.4121465,-0.47598985,0.35634688,-0.5450291,2.1303692,0.65945125,-0.4008387,-0.20445721,0.21829939,0.37415603,-0.057302523
"http://dbpedia.org/resource/Félix_Taunay,_Baron_of_Taunay",['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2204, 2468, 6756, 1128, 6756, 22, 27, 23, 567, 1, 168, 358, 111, 158, 116, 84, 1165, 2823, 6756, 6756]",0,0,0.0186248,-0.4135064,-0.30573675,0.19028693,0.71047026,1.2791928,0.70563155,0.13884817,0.735397,0.8110982,-1.5685022,0.87900656,-1.1666634,-0.7658436,-0.52246577,0.7808338
http://dbpedia.org/resource/Jules-Alexandre_Grün,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 28, 23, 968, 1, 831, 3, 67, 36, 5, 9, 131, 8541, 789, 142, 328, 1045, 831, 2, 773, 2, 116, 898, 175, 1512, 701, 43, 100, 166, 1429, 7, 482, 831, 2, 841, 117, 1085, 17]",0,0,1.3513845,0.2543982,0.7039137,-0.4864522,0.4021919,0.13243054,0.04236723,-0.070656486,0.19341959,0.1741949,-0.19775128,-0.07299233,0.3030887,0.004382015,0.16427626,-0.12705244
http://dbpedia.org/resource/Marie-Abraham_Rosalbin_de_Buncey,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 23, 276, 62, 1154, 184, 1]",0,0,-2.1851413,-0.717565,-1.4191277,1.0020534,-0.22729547,0.70042807,-0.048783634,0.96978563,0.05624679,2.1947868,-0.18362468,0.34614825,-1.2008374,-0.5931648,-0.10069216,0.8342782
http://dbpedia.org/resource/Roger_Chapelet,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 533, 2169, 2821, 8544, 39, 34, 23, 1607, 1, 2621, 826, 1080, 1392, 1607, 1582, 258, 1383, 1920, 535, 9, 68, 1092, 278, 748, 130, 8, 240, 372, 656, 2599, 16, 72, 1627, 13, 4319, 5236, 177, 6732, 3183, 9140, 42, 1, 482, 23, 1965, 307, 4075, 17, 139, 548, 42, 40, 1965, 41, 55, 59, 206, 8544, 280, 280, 7775, 1766, 3638, 272, 177, 433, 599, 5627, 1965, 3452, 242, 3172, 30, 59, 42, 1, 86, 3857, 1156, 701, 48, 701, 1929, 53, 34, 202, 8544, 83, 12, 179, 170, 61, 70, 65, 23, 1766, 158, 123, 622, 8544]",0,0,-0.9676908,-0.818061,-0.49645662,0.4798393,0.011185327,0.73272204,0.2666927,0.63653684,0.16838437,0.26150748,-0.71814257,0.6298106,-0.96646065,-0.73956573,-0.3776528,0.93458533
http://dbpedia.org/resource/Robert_Tournières,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 283, 372, 17, 34, 24, 23, 1, 208, 55, 59, 466, 13, 1616, 294, 57, 307, 8528, 283]",0,0,0.51594687,0.34199274,0.743929,-0.5148522,-0.20127326,0.09103474,-0.25495523,-0.44443125,-0.32116154,-0.6966331,-0.19039021,-0.26125905,0.18225369,0.27917957,0.3276119,-0.09269324
http://dbpedia.org/resource/Patricia_Erbelding,['http://dbpedia.org/resource/France'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4243, 4, 43, 23, 3, 10, 570, 314, 950, 64, 2]",0,0,-0.20085682,0.3900048,0.4018046,-0.45663914,-0.688476,-0.32380474,-0.58479255,-0.5429669,-0.6084135,-0.29724166,0.5722861,-0.58887607,0.5132734,0.5743219,0.5415092,-0.54599214
