,category,input,true,pred,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16
http://dbpedia.org/resource/Alphonse_Maureau,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 340, 3910, 150, 150, 4, 13, 2303, 308, 1]",0,0,-0.2553877,0.20666793,0.13433024,-0.20744981,-0.53463596,-0.04519769,-0.41664776,-0.11593671,-0.43055195,0.62376165,0.4648553,-0.45965582,0.04382401,0.4565207,0.53427196,-0.26840055
http://dbpedia.org/resource/Paul_Havas,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 224, 24, 28, 11, 1, 5, 62, 8]",0,0,-1.9990472,-0.42721936,-1.199878,0.62035525,-0.43296325,0.53033805,-0.23089124,0.35824943,-0.2709847,2.0813022,0.1374656,0.080054924,-0.9088151,-0.2678533,0.068695195,0.43607354
http://dbpedia.org/resource/Dohasan,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 49, 203, 245, 11, 59, 1404, 776, 6839, 3539, 1030, 1404, 1605, 6839, 8255, 854, 176, 2889, 45, 36, 561, 222, 1030, 1404, 6839, 216, 4720, 491, 944, 5722, 6343, 1244, 979, 1159, 2332, 5722, 6343, 87, 95]",0,0,0.75113845,-0.2637931,0.5533953,-0.3039234,0.18308526,0.49348918,0.17020738,0.27012023,0.22926648,-0.5206621,-0.6256973,0.17496976,-0.11443992,-0.08628734,0.069122635,0.22888209
http://dbpedia.org/resource/Arthur_Thrall,['http://dbpedia.org/resource/United_States'],"[2, 21, 56, 1834, 286, 146, 5242, 176, 340, 7537, 9367, 1288, 1548, 40, 639, 3663, 153, 11, 105, 14, 5243, 13, 37, 45, 388, 1534, 354, 137, 310, 1253, 144, 5243, 5242, 7, 183, 639, 3663, 3527, 255, 1811, 77, 3486, 1185, 160, 751, 601, 365, 1782, 2194, 128, 21, 137, 1782, 120, 2, 310, 1253, 144, 21, 1782, 2, 323, 5242, 176, 3459, 69, 18, 1686, 85, 1782, 1921, 1882, 14, 162, 2153, 1343, 15, 2, 85, 171, 171, 80, 85, 1782, 4357, 45, 5242, 238, 88, 354, 269, 13, 37, 48, 3663, 255, 2631, 291, 1620, 6078, 700, 6530, 838, 1782, 13, 8599, 46, 8540, 2, 3367, 77, 717, 2, 268, 1170, 119, 45, 1782, 751, 21, 2, 85, 2, 268, 77, 85, 1782, 4197, 171, 85, 269, 1782, 540, 1819, 1701, 363, 1782, 8516, 144, 18, 32, 5242, 242, 245, 4197, 188, 53, 22, 4197, 1328]",0,0,0.5896457,1.2282501,0.6881531,-0.86079764,-0.96211314,-1.56629,-0.8881267,-1.0149503,-0.8776947,-0.5155237,1.7698057,-1.1292517,1.3975246,1.1845018,0.7852944,-1.1388521
http://dbpedia.org/resource/Eda_Nemoede_Casterton,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 11, 1, 5, 2056, 58, 1200, 534, 1319, 133, 82, 10, 43, 431, 157, 296, 5831, 2391, 123, 764, 103, 284, 10, 1299, 11, 2, 21, 988, 21]",0,0,1.5896252,1.268007,1.6346139,-1.1028718,-0.78319263,-1.3093026,-0.8309281,-1.0295842,-0.77989537,-1.3981491,1.1570728,-1.1105622,1.5638329,1.0551748,0.7987836,-1.2244835
http://dbpedia.org/resource/Francis_Bicknell_Carpenter,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 622, 3214, 29, 24, 11, 1, 4, 4691, 13, 37, 3214, 36, 5, 9, 16, 3252, 8994, 329, 3524, 5717, 87, 95, 4237, 3214, 2511, 329, 3524, 704, 251, 117, 12, 2446, 2098, 696, 1023, 704, 251, 1676, 3524, 3214, 5747, 13, 197, 3214, 99]",1,1,-0.6488405,-1.7617794,-1.4458889,1.3833475,2.0713727,1.685969,2.2513845,2.1819036,2.1071458,-0.729604,-1.6768959,1.9551971,-1.4876372,-1.9588345,-2.2353563,1.9903858
http://dbpedia.org/resource/Rubens_Peale,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1581, 3009, 24, 33, 11, 21, 3782, 3, 4, 489, 165, 201, 3009, 678, 7311, 1262, 9, 3307, 222, 1107, 30, 50, 136, 30]",1,0,-0.8296391,-0.73124135,-0.9389457,0.6365419,0.21535078,0.8798256,0.32769725,0.36280784,0.46074486,0.47276857,-1.036979,0.70679027,-1.1010349,-0.79504585,-0.51446915,0.8615606
http://dbpedia.org/resource/Richard_Sedlon,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 478, 11, 1, 5533, 1519]",0,0,-0.7512331,0.44292715,0.6129024,-0.40811935,-0.7576337,-0.7872481,-0.790984,-0.2399638,-0.6403494,-0.12675884,0.90381837,-0.8549699,0.6394788,0.8286339,0.74206734,-0.8449992
http://dbpedia.org/resource/Charles_Waterhouse_(artist),['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 1687, 39, 32, 11, 1, 67, 52, 426, 320, 87, 95, 548, 2996, 186, 221, 4592, 10, 2, 4000, 126, 3098, 4223, 6817, 1418, 402, 2260, 191, 68, 124, 698, 548, 2996, 2, 160]",0,0,0.8535594,-0.15950456,0.31717822,-0.12929058,0.30232504,0.36656982,0.20174222,-0.12570922,0.20755264,0.0151443165,-0.57725066,0.19701487,-0.014788984,-0.06310173,-0.01666109,0.15303521
http://dbpedia.org/resource/John_Martin_Leahy,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 1005, 24, 22, 11, 531, 848, 84, 714, 3, 217, 451, 6420, 664, 470, 665, 6420, 2170, 1053, 3044, 654, 117, 1103, 1622, 701, 9288]",0,0,1.4592533,1.2941465,1.4855996,-1.2366618,-0.8678498,-1.3994695,-0.89286405,-1.216891,-0.8765431,-1.5174108,1.2608207,-1.088031,1.3993628,1.0824082,0.7848745,-1.1419482
http://dbpedia.org/resource/Lenore_Chinn,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 11, 3, 36, 5, 11, 243, 8, 2866, 299, 40, 285, 514, 280, 157, 296, 480, 1122, 1269, 322, 145, 157, 296, 265]",0,0,2.6603055,1.6766468,2.2096999,-1.5368375,-0.91785794,-1.6850792,-0.9460311,-1.7839936,-0.97882074,-1.6195031,1.5010359,-1.3140367,2.062789,1.2785068,1.0425124,-1.5349509
http://dbpedia.org/resource/M._Evelyn_McCormick,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 508, 5926, 25, 24, 11, 308, 71, 35, 200, 157, 296, 6150, 265, 1323, 61, 70]",0,0,0.2651918,0.2814053,0.12874435,-0.14891495,-0.5235566,-0.042397976,-0.43932992,-0.65308064,-0.48895848,0.2031688,-0.10419829,-0.28491256,0.123261504,0.3124418,0.35431534,-0.2748113
http://dbpedia.org/resource/Art_Green_(artist),['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 588, 2101, 4, 12, 481, 373, 291, 88, 454, 15, 2, 190, 291, 82, 324, 931, 1617, 2, 472, 3914, 7, 40, 85, 1009, 45, 9, 31, 7599, 7637, 913, 472, 2959, 504, 2872, 412, 6331, 8439, 291, 114, 3157, 2, 190, 291, 607, 355, 340, 7, 2813, 2759, 8, 1975, 11, 236, 874, 79, 320, 885, 6440, 2601, 608, 2397, 945, 1354, 4296, 1094, 4117]",0,0,0.31128645,0.60537726,0.35192025,-0.54744405,-0.47826958,-0.7093352,-0.5656803,-0.584119,-0.662586,-0.64034754,0.4694593,-0.5514342,0.48567045,0.6422844,0.5056256,-0.49372667
http://dbpedia.org/resource/Elizabeth_Murray_(artist),['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 646, 4114, 39, 29, 11, 1, 141, 437, 10, 38, 135, 128, 146, 47, 2212, 1081, 787, 21, 5063, 21, 173, 1271, 21, 78, 2, 1187, 21, 11, 2, 157, 296, 21, 78, 2, 2, 190, 291, 2549, 21, 2, 6231, 9219, 4114, 5, 214, 3235, 850]",0,0,-0.5677307,0.77879536,-0.35790804,-0.350963,-0.69138896,-0.92879075,-0.6188435,-0.2081419,-0.6914768,0.7381963,0.8362241,-0.59485394,0.3545426,0.59430796,0.5111553,-0.48491162
http://dbpedia.org/resource/Frances_Gershwin,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1900, 25, 20, 11, 544, 414, 5584, 3286, 3]",0,0,0.5798543,0.8069017,0.98903406,-0.6241446,-0.73210067,-0.8897359,-0.76416874,-0.9102699,-0.76363444,0.39517698,1.1911199,-0.8560683,1.0097709,0.95887446,0.72120285,-0.93176377
http://dbpedia.org/resource/Frank_V._Dudley,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 685, 1079, 5991, 32, 22, 11, 62, 1, 5, 233, 8, 92, 1238, 4651, 5991, 4, 1782, 194, 30, 291, 541, 188, 1338, 1238, 4651, 225, 928, 844, 177, 4651, 374, 184, 4651, 4061, 3603, 4026, 2139, 2722, 928, 6156, 1238, 1479, 9491, 6266, 424, 18, 4, 5592, 612, 32, 3223, 179, 1027, 370, 1782, 326, 2, 291, 147, 165, 224, 4, 86, 45, 51, 1012, 99, 274, 767, 252, 58, 807, 6727, 534, 16, 77, 2, 190, 291, 53, 5395, 101, 5991, 1678, 62, 9, 231, 2, 190, 239, 143, 258, 4601, 7, 82, 130, 69, 2, 807, 807, 7, 4651]",0,0,1.7713081,1.3323851,1.6324117,-1.12227,-0.8069662,-1.5774373,-0.9171657,-1.2523773,-0.8762586,-1.0177748,1.3777333,-1.0645212,1.5980135,1.1169926,0.7420264,-1.2883252
http://dbpedia.org/resource/Melanie_Yazzie,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6767, 52, 1, 141, 154, 4218, 85, 4076]",0,0,0.2461238,0.536336,0.52883404,-0.6639068,-0.5350792,-0.24339798,-0.54333055,-0.31944177,-0.5713008,0.23850498,0.3334971,-0.5130346,0.22037028,0.626138,0.60969526,-0.52635205
http://dbpedia.org/resource/Gregory_William_Frux,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5116, 182, 4, 22, 333, 243, 3, 127, 199, 62, 140, 133, 8, 5905, 13, 37, 1457, 4939, 2784, 400, 178, 365]",0,0,0.8798954,0.9361955,1.2004628,-0.95628434,-0.6316455,-0.96367675,-0.7148464,-0.88874274,-0.7316439,-1.213147,0.85952383,-0.8591089,0.9812962,0.8815103,0.7280198,-0.8733106
http://dbpedia.org/resource/Julie_Heffernan,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2916, 4, 1060, 11, 1, 161, 6, 219, 84, 4271, 13, 2000, 125, 9, 13, 5822, 5405, 1008, 591, 7711, 154, 69, 18, 8176, 225, 85, 2493, 8176, 13, 1413, 115, 169, 13, 37, 13, 37]",0,0,1.4037045,1.2901413,1.0704671,-1.0460206,-0.8239393,-1.119825,-0.74134165,-0.776469,-0.77623296,-0.40922308,1.1980882,-0.95406526,1.3156447,1.0213813,0.7519993,-1.1318679
http://dbpedia.org/resource/Lowell_Blair_Nesbitt,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4360, 26, 33, 1, 437, 141, 52]",0,0,-1.1271855,0.27831632,-0.74116695,0.14450134,-0.6613471,-0.3287534,-0.4765859,0.03976893,-0.59015983,1.7443857,0.5111695,-0.40987048,0.05914344,0.32644176,0.41538596,-0.32114676
http://dbpedia.org/resource/Adam_Kennedy_(actor),['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2095, 3426, 22, 26, 11, 408, 1410, 714, 1, 3295, 8611, 1126, 978, 2152, 16, 6450, 244, 452, 130, 335, 157, 296, 2152, 848, 1111, 10, 412, 8494, 124, 4907]",0,0,1.6031442,1.4916536,1.0241435,-1.1927334,-0.9368779,-1.6185387,-0.89847463,-1.345894,-0.92632663,-0.9677322,1.1768135,-1.0887816,1.6160219,1.0901362,0.7843023,-1.280194
http://dbpedia.org/resource/John_Howard_Sanden,['http://dbpedia.org/resource/United_States'],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 1451, 4, 3700, 779, 11, 58, 3]",0,0,0.17976773,0.36017382,0.5796162,-0.24085005,-0.58886254,-0.7368059,-0.7253455,-0.73578864,-0.70404696,-0.14257696,0.7684257,-0.67050475,0.72803056,0.7944207,0.71435946,-0.85598075
